date,impfstoff,impfstofftyp,region,dosen,einrichtung,geo,Hersteller,KW,wochentag,Jahr,Monat,JahrKW
2022-08-02,moderna,wildtyp,DE-HE,1470,oegd,Hessen,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-MV,120,oegd,Mecklenburg-Vorpommern,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-NI,3190,oegd,Niedersachsen,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-NW,2400,oegd,Nordrhein-Westfalen,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-RP,490,oegd,Rheinland-Pfalz,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-SL,0,oegd,Saarland,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-SN,920,oegd,Sachsen,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-ST,0,oegd,Sachsen-Anhalt,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-SH,1500,oegd,Schleswig-Holstein,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-TH,0,oegd,Thüringen,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-BW,40,apotheken,Baden-Württemberg,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-BY,30,apotheken,Bayern,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-BE,20,apotheken,Berlin,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-BB,0,apotheken,Brandenburg,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-HB,0,apotheken,Bremen,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-HH,0,apotheken,Hamburg,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-HE,40,apotheken,Hessen,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-MV,0,apotheken,Mecklenburg-Vorpommern,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-NI,10,apotheken,Niedersachsen,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-NW,140,apotheken,Nordrhein-Westfalen,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-RP,0,apotheken,Rheinland-Pfalz,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-SL,0,apotheken,Saarland,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-SN,10,apotheken,Sachsen,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-ST,0,apotheken,Sachsen-Anhalt,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-SH,60,apotheken,Schleswig-Holstein,Moderna,31,2,2022,8,202231
2022-08-02,moderna,wildtyp,DE-TH,0,apotheken,Thüringen,Moderna,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-BW,15,arztpraxen,Baden-Württemberg,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-BY,0,arztpraxen,Bayern,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-BE,50,arztpraxen,Berlin,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-BB,5,arztpraxen,Brandenburg,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-HB,50,arztpraxen,Bremen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-HH,0,arztpraxen,Hamburg,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-HE,0,arztpraxen,Hessen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-MV,5,arztpraxen,Mecklenburg-Vorpommern,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-NI,10,arztpraxen,Niedersachsen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-NW,25,arztpraxen,Nordrhein-Westfalen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-RP,0,arztpraxen,Rheinland-Pfalz,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-SL,0,arztpraxen,Saarland,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-SN,5,arztpraxen,Sachsen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-ST,0,arztpraxen,Sachsen-Anhalt,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-SH,0,arztpraxen,Schleswig-Holstein,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-TH,0,arztpraxen,Thüringen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-BW,0,oegd,Baden-Württemberg,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-BY,125,oegd,Bayern,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-BE,0,oegd,Berlin,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-BB,0,oegd,Brandenburg,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-HB,0,oegd,Bremen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-HH,0,oegd,Hamburg,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-HE,0,oegd,Hessen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-MV,0,oegd,Mecklenburg-Vorpommern,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-NI,0,oegd,Niedersachsen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-NW,0,oegd,Nordrhein-Westfalen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-RP,0,oegd,Rheinland-Pfalz,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-SL,0,oegd,Saarland,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-SN,0,oegd,Sachsen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-ST,0,oegd,Sachsen-Anhalt,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-SH,0,oegd,Schleswig-Holstein,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-TH,0,oegd,Thüringen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-BW,0,apotheken,Baden-Württemberg,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-BY,0,apotheken,Bayern,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-BE,0,apotheken,Berlin,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-BB,0,apotheken,Brandenburg,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-HB,0,apotheken,Bremen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-HH,0,apotheken,Hamburg,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-HE,0,apotheken,Hessen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-MV,0,apotheken,Mecklenburg-Vorpommern,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-NI,0,apotheken,Niedersachsen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-NW,0,apotheken,Nordrhein-Westfalen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-RP,0,apotheken,Rheinland-Pfalz,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-SL,0,apotheken,Saarland,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-SN,0,apotheken,Sachsen,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-ST,0,apotheken,Sachsen-Anhalt,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-SH,0,apotheken,Schleswig-Holstein,J&J,31,2,2022,8,202231
2022-08-02,johnson,wildtyp,DE-TH,0,apotheken,Thüringen,J&J,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-BW,1180,arztpraxen,Baden-Württemberg,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-BY,1520,arztpraxen,Bayern,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-BE,300,arztpraxen,Berlin,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-BB,90,arztpraxen,Brandenburg,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-HB,150,arztpraxen,Bremen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-HH,80,arztpraxen,Hamburg,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-HE,280,arztpraxen,Hessen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-MV,320,arztpraxen,Mecklenburg-Vorpommern,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-NI,630,arztpraxen,Niedersachsen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-NW,1330,arztpraxen,Nordrhein-Westfalen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-RP,110,arztpraxen,Rheinland-Pfalz,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-SL,20,arztpraxen,Saarland,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-SN,180,arztpraxen,Sachsen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-ST,170,arztpraxen,Sachsen-Anhalt,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-SH,80,arztpraxen,Schleswig-Holstein,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-TH,150,arztpraxen,Thüringen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-BW,580,oegd,Baden-Württemberg,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-BY,3770,oegd,Bayern,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-BE,0,oegd,Berlin,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-BB,340,oegd,Brandenburg,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-HB,0,oegd,Bremen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-HH,0,oegd,Hamburg,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-HE,770,oegd,Hessen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-MV,130,oegd,Mecklenburg-Vorpommern,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-NI,690,oegd,Niedersachsen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-NW,1450,oegd,Nordrhein-Westfalen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-RP,90,oegd,Rheinland-Pfalz,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-SL,0,oegd,Saarland,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-SN,1000,oegd,Sachsen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-ST,150,oegd,Sachsen-Anhalt,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-SH,3150,oegd,Schleswig-Holstein,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-TH,0,oegd,Thüringen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-BW,80,apotheken,Baden-Württemberg,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-BY,110,apotheken,Bayern,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-BE,0,apotheken,Berlin,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-BB,0,apotheken,Brandenburg,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-HB,0,apotheken,Bremen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-HH,0,apotheken,Hamburg,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-HE,0,apotheken,Hessen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-MV,0,apotheken,Mecklenburg-Vorpommern,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-NI,0,apotheken,Niedersachsen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-NW,0,apotheken,Nordrhein-Westfalen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-RP,0,apotheken,Rheinland-Pfalz,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-SL,0,apotheken,Saarland,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-SN,30,apotheken,Sachsen,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-ST,0,apotheken,Sachsen-Anhalt,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-SH,0,apotheken,Schleswig-Holstein,Novavax,31,2,2022,8,202231
2022-08-02,novavax,wildtyp,DE-TH,0,apotheken,Thüringen,Novavax,31,2,2022,8,202231
2022-08-09,comirnaty,wildtyp,DE-BW,20238,arztpraxen,Baden-Württemberg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BY,26226,arztpraxen,Bayern,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BE,11862,arztpraxen,Berlin,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BB,6276,arztpraxen,Brandenburg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HB,1584,arztpraxen,Bremen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HH,7362,arztpraxen,Hamburg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HE,13998,arztpraxen,Hessen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-MV,4998,arztpraxen,Mecklenburg-Vorpommern,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-NI,20724,arztpraxen,Niedersachsen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-NW,80124,arztpraxen,Nordrhein-Westfalen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-RP,9354,arztpraxen,Rheinland-Pfalz,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SL,2406,arztpraxen,Saarland,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SN,5946,arztpraxen,Sachsen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-ST,4812,arztpraxen,Sachsen-Anhalt,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SH,7062,arztpraxen,Schleswig-Holstein,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-TH,3882,arztpraxen,Thüringen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BW,1626,oegd,Baden-Württemberg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BY,6660,oegd,Bayern,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BE,732,oegd,Berlin,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BB,234,oegd,Brandenburg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HB,0,oegd,Bremen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HH,0,oegd,Hamburg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HE,1962,oegd,Hessen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-MV,450,oegd,Mecklenburg-Vorpommern,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-NI,5748,oegd,Niedersachsen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-NW,5424,oegd,Nordrhein-Westfalen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-RP,1092,oegd,Rheinland-Pfalz,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SL,24,oegd,Saarland,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SN,4530,oegd,Sachsen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-ST,1116,oegd,Sachsen-Anhalt,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SH,3510,oegd,Schleswig-Holstein,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-TH,6,oegd,Thüringen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BW,618,apotheken,Baden-Württemberg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BY,672,apotheken,Bayern,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BE,408,apotheken,Berlin,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BB,168,apotheken,Brandenburg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HB,12,apotheken,Bremen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HH,48,apotheken,Hamburg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HE,330,apotheken,Hessen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-MV,6,apotheken,Mecklenburg-Vorpommern,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-NI,252,apotheken,Niedersachsen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-NW,2334,apotheken,Nordrhein-Westfalen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-RP,156,apotheken,Rheinland-Pfalz,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SL,60,apotheken,Saarland,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SN,312,apotheken,Sachsen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-ST,120,apotheken,Sachsen-Anhalt,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SH,90,apotheken,Schleswig-Holstein,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-TH,18,apotheken,Thüringen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BW,1370,arztpraxen,Baden-Württemberg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BY,1250,arztpraxen,Bayern,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BE,390,arztpraxen,Berlin,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BB,230,arztpraxen,Brandenburg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HB,0,arztpraxen,Bremen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HH,270,arztpraxen,Hamburg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HE,1050,arztpraxen,Hessen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-MV,70,arztpraxen,Mecklenburg-Vorpommern,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-NI,730,arztpraxen,Niedersachsen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-NW,3660,arztpraxen,Nordrhein-Westfalen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-RP,70,arztpraxen,Rheinland-Pfalz,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SL,120,arztpraxen,Saarland,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SN,180,arztpraxen,Sachsen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-ST,120,arztpraxen,Sachsen-Anhalt,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SH,250,arztpraxen,Schleswig-Holstein,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-TH,50,arztpraxen,Thüringen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BW,100,oegd,Baden-Württemberg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BY,1670,oegd,Bayern,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BE,0,oegd,Berlin,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-BB,20,oegd,Brandenburg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HB,0,oegd,Bremen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HH,0,oegd,Hamburg,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-HE,300,oegd,Hessen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-MV,100,oegd,Mecklenburg-Vorpommern,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-NI,980,oegd,Niedersachsen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-NW,1620,oegd,Nordrhein-Westfalen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-RP,20,oegd,Rheinland-Pfalz,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SL,0,oegd,Saarland,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SN,110,oegd,Sachsen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-ST,100,oegd,Sachsen-Anhalt,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-SH,0,oegd,Schleswig-Holstein,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,comirnaty,wildtyp,DE-TH,0,oegd,Thüringen,BNT/Pfizer,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-BW,3830,arztpraxen,Baden-Württemberg,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-BY,3280,arztpraxen,Bayern,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-BE,2010,arztpraxen,Berlin,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-BB,770,arztpraxen,Brandenburg,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-HB,300,arztpraxen,Bremen,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-HH,1310,arztpraxen,Hamburg,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-HE,1580,arztpraxen,Hessen,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-MV,890,arztpraxen,Mecklenburg-Vorpommern,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-NI,2660,arztpraxen,Niedersachsen,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-NW,11630,arztpraxen,Nordrhein-Westfalen,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-RP,800,arztpraxen,Rheinland-Pfalz,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-SL,260,arztpraxen,Saarland,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-SN,560,arztpraxen,Sachsen,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-ST,420,arztpraxen,Sachsen-Anhalt,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-SH,1070,arztpraxen,Schleswig-Holstein,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-TH,80,arztpraxen,Thüringen,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-BW,1020,oegd,Baden-Württemberg,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-BY,6040,oegd,Bayern,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-BE,240,oegd,Berlin,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-BB,250,oegd,Brandenburg,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-HB,0,oegd,Bremen,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-HH,0,oegd,Hamburg,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-HE,1850,oegd,Hessen,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-MV,160,oegd,Mecklenburg-Vorpommern,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-NI,2820,oegd,Niedersachsen,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-NW,3360,oegd,Nordrhein-Westfalen,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-RP,300,oegd,Rheinland-Pfalz,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-SL,0,oegd,Saarland,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-SN,830,oegd,Sachsen,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-ST,450,oegd,Sachsen-Anhalt,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-SH,1200,oegd,Schleswig-Holstein,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-TH,0,oegd,Thüringen,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-BW,30,apotheken,Baden-Württemberg,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-BY,60,apotheken,Bayern,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-BE,10,apotheken,Berlin,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-BB,0,apotheken,Brandenburg,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-HB,0,apotheken,Bremen,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-HH,0,apotheken,Hamburg,Moderna,32,2,2022,8,202232
2022-08-09,moderna,wildtyp,DE-HE,30,apotheken,Hessen,Moderna,32,2,2022,8,202232
