krs17;krs17name;fl17;bev17;bevM17;bevF17;kbez;kbez;ksitz;kslk;kslkname;kreg17;kreg17name;st_kreg ;st_kreg_name ;kslk_kreg;kslk_kreg_name;ktyp4;ktyp4_name;slraum;slraum_name;raumt2010lage_kreis;raumt2010lage_kreis_name;ROR11;ROR11name;rtyp3;rtyp3name;AAG;AAGname;IAB_Typ;IAB_Typ_name;amr16;amr16name;foerd1420;amr_styp3;RBZ;RBZname;NUTS2;NUTS2name;grenzreg_v1;grenzreg_v2;metropolen_IKM_2015_a;metropolen_IKM_2015_b;land;land_name;kv;kv_name;WO;WO_name
9261;Landshut, Stadt;65,83;71193;34617;36576;41;Kreisfreie Stadt;Landshut;1;Kreisfreie Stadt;9274000;Kreis u. Stadt Landshut;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;908;Landshut;3;Ländliche Region;835;AA Landshut - Pfarrkirchen;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;162;Landshut;N;2;92;Niederbayern;DE22;Niederbayern;0;8;Europäische Metropolregion München;;9;Bayern;71;Bayerns;1;Westdeutschland
9262;Passau, Stadt;69,56;51781;24864;26917;41;Kreisfreie Stadt;Passau;1;Kreisfreie Stadt;9275000;Kreis u. Stadt Passau;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;905;Donau-Wald;3;Ländliche Region;847;AA Passau;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;165;Passau;N;2;92;Niederbayern;DE22;Niederbayern;5;8,9;;;9;Bayern;71;Bayerns;1;Westdeutschland
9263;Straubing, Stadt;67,59;47586;23956;23630;41;Kreisfreie Stadt;Straubing;1;Kreisfreie Stadt;9278000;Straubing-Bogen/Straubing;1;zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;905;Donau-Wald;3;Ländliche Region;815;AA Deggendorf;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;169;Straubing;N;3;92;Niederbayern;DE22;Niederbayern;0;9;;;9;Bayern;71;Bayerns;1;Westdeutschland
9271;Deggendorf;861,15;118741;59193;59548;44;Landkreis;Deggendorf;2;Landkreis;9271000;Deggendorf;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;905;Donau-Wald;3;Ländliche Region;815;AA Deggendorf;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;168;Deggendorf;N;3;92;Niederbayern;DE22;Niederbayern;0;8,9;;;9;Bayern;71;Bayerns;1;Westdeutschland
9272;Freyung-Grafenau;983,88;78345;39111;39234;44;Landkreis;Freyung;2;Landkreis;9272000;Freyung-Grafenau;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;4;sehr peripher;905;Donau-Wald;3;Ländliche Region;847;AA Passau;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;166;Freyung;C/D;3;92;Niederbayern;DE22;Niederbayern;5,6;8,9;;;9;Bayern;71;Bayerns;1;Westdeutschland
9273;Kelheim;1065,13;121119;61529;59590;44;Landkreis;Kelheim;2;Landkreis;9273000;Kelheim;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;915;Regensburg;2;Region mit Verstädterungsansätzen;739;AA Regensburg;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;161;Kelheim-Mainburg;N;2;92;Niederbayern;DE22;Niederbayern;0;0;Europäische Metropolregion München;;9;Bayern;71;Bayerns;1;Westdeutschland
9274;Landshut;1347,56;157239;79866;77373;44;Landkreis;Landshut;2;Landkreis;9274000;Kreis u. Stadt Landshut;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;908;Landshut;3;Ländliche Region;835;AA Landshut - Pfarrkirchen;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;162;Landshut;N;2;92;Niederbayern;DE22;Niederbayern;0;8;Europäische Metropolregion München;;9;Bayern;71;Bayerns;1;Westdeutschland
9275;Passau;1530,08;190504;94605;95899;44;Landkreis;Passau;2;Landkreis;9275000;Kreis u. Stadt Passau;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;905;Donau-Wald;3;Ländliche Region;847;AA Passau;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;165;Passau;N;2;92;Niederbayern;DE22;Niederbayern;5;8,9;;;9;Bayern;71;Bayerns;1;Westdeutschland
9276;Regen;974,79;77489;38679;38810;44;Landkreis;Regen;2;Landkreis;9276000;Regen;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;4;sehr peripher;905;Donau-Wald;3;Ländliche Region;815;AA Deggendorf;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;167;Regen-Zwiesel;C/D;3;92;Niederbayern;DE22;Niederbayern;6;8,9;;;9;Bayern;71;Bayerns;1;Westdeutschland
9277;Rottal-Inn;1281,22;120371;60157;60214;44;Landkreis;Pfarrkirchen;2;Landkreis;9277000;Rottal-Inn;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;908;Landshut;3;Ländliche Region;835;AA Landshut - Pfarrkirchen;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;164;Eggenfelden/Pfarrkirchen;N;3;92;Niederbayern;DE22;Niederbayern;5;8;;;9;Bayern;71;Bayerns;1;Westdeutschland
9278;Straubing-Bogen;1201,64;99838;50276;49562;44;Landkreis;Straubing;2;Landkreis;9278000;Straubing-Bogen/Straubing;1;zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;905;Donau-Wald;3;Ländliche Region;815;AA Deggendorf;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;169;Straubing;N;3;92;Niederbayern;DE22;Niederbayern;0;9;;;9;Bayern;71;Bayerns;1;Westdeutschland
9279;Dingolfing-Landau;877,57;95831;49456;46375;44;Landkreis;Dingolfing;2;Landkreis;9279000;Dingolfing-Landau;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;908;Landshut;3;Ländliche Region;835;AA Landshut - Pfarrkirchen;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;163;Dingolfing;N;2;92;Niederbayern;DE22;Niederbayern;0;8;Europäische Metropolregion München;;9;Bayern;71;Bayerns;1;Westdeutschland
9361;Amberg, Stadt;50,13;42248;20809;21439;41;Kreisfreie Stadt;Amberg;1;Kreisfreie Stadt;9371000;Amberg-Sulzbach/Amberg;1;zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;914;Oberpfalz-Nord;3;Ländliche Region;743;AA Schwandorf;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;173;Amberg;N;3;93;Oberpfalz;DE23;Oberpfalz;0;9;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9362;Regensburg, Stadt;80,85;150894;73121;77773;41;Kreisfreie Stadt;Regensburg;1;Kreisfreie Stadt;9362000;Regensburg, Stadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;2;zentral;915;Regensburg;2;Region mit Verstädterungsansätzen;739;AA Regensburg;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;171;Regensburg;N;2;93;Oberpfalz;DE23;Oberpfalz;0;9;;;9;Bayern;71;Bayerns;1;Westdeutschland
9363;Weiden i.d.OPf., Stadt;70,57;42543;20506;22037;41;Kreisfreie Stadt;Weiden i.d.OPf.;1;Kreisfreie Stadt;9374000;Neustadt a.d.Waldnaab/Weiden;1;zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;914;Oberpfalz-Nord;3;Ländliche Region;751;AA Weiden;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;175;Weiden;D;3;93;Oberpfalz;DE23;Oberpfalz;6;9;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9371;Amberg-Sulzbach;1255,84;102836;51452;51384;44;Landkreis;Amberg;2;Landkreis;9371000;Amberg-Sulzbach/Amberg;1;zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;914;Oberpfalz-Nord;3;Ländliche Region;743;AA Schwandorf;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;173;Amberg;N;3;93;Oberpfalz;DE23;Oberpfalz;0;9;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9372;Cham;1520,11;127339;63910;63429;44;Landkreis;Cham;2;Landkreis;9372000;Cham;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;4;sehr peripher;915;Regensburg;2;Region mit Verstädterungsansätzen;743;AA Schwandorf;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;170;Cham;C/D;3;93;Oberpfalz;DE23;Oberpfalz;6;9;;;9;Bayern;71;Bayerns;1;Westdeutschland
9373;Neumarkt i.d.OPf.;1343,95;132644;67037;65607;44;Landkreis;Neumarkt i.d.OPf.;2;Landkreis;9373000;Neumarkt i.d.Opf.;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;2;zentral;915;Regensburg;2;Region mit Verstädterungsansätzen;739;AA Regensburg;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;174;Neumarkt;N;3;93;Oberpfalz;DE23;Oberpfalz;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9374;Neustadt a.d.Waldnaab;1427,69;94486;46967;47519;44;Landkreis;Neustadt a.d.Waldnaab;2;Landkreis;9374000;Neustadt a.d.Waldnaab/Weiden;1;zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;914;Oberpfalz-Nord;3;Ländliche Region;751;AA Weiden;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;175;Weiden;C/D;3;93;Oberpfalz;DE23;Oberpfalz;6;9;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9375;Regensburg;1391,71;192200;96350;95850;44;Landkreis;Regensburg;2;Landkreis;9375000;Regensburg;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;915;Regensburg;2;Region mit Verstädterungsansätzen;739;AA Regensburg;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;171;Regensburg;N;2;93;Oberpfalz;DE23;Oberpfalz;0;9;;;9;Bayern;71;Bayerns;1;Westdeutschland
9376;Schwandorf;1465,09;146487;73653;72834;44;Landkreis;Schwandorf;2;Landkreis;9376000;Schwandorf;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;914;Oberpfalz-Nord;3;Ländliche Region;743;AA Schwandorf;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;172;Schwandorf;C/D;3;93;Oberpfalz;DE23;Oberpfalz;6;9;;;9;Bayern;71;Bayerns;1;Westdeutschland
9377;Tirschenreuth;1084,26;72730;36255;36475;44;Landkreis;Tirschenreuth;2;Landkreis;9377000;Tirschenreuth;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;914;Oberpfalz-Nord;3;Ländliche Region;751;AA Weiden;8;IVc-Ländliche Bezirke mit sehr hoher saisonaler Dynamik und niedriger Arbeitslosigkeit;176;Marktredwitz;C/D;3;93;Oberpfalz;DE23;Oberpfalz;6;9;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9461;Bamberg, Stadt;54,62;77179;37165;40014;41;Kreisfreie Stadt;Bamberg;1;Kreisfreie Stadt;9471000;Kreis u. Stadt Bamberg;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;912;Oberfranken-West;3;Ländliche Region;727;AA Bamberg - Coburg;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;179;Bamberg;N;2;94;Oberfranken;DE24;Oberfranken;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9462;Bayreuth, Stadt;66,89;73999;36035;37964;41;Kreisfreie Stadt;Bayreuth;1;Kreisfreie Stadt;9472000;Kreis u. Stadt Bayreuth;1;zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;2;zentral;911;Oberfranken-Ost;3;Ländliche Region;723;AA Bayreuth - Hof;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;178;Bayreuth;N;3;94;Oberfranken;DE24;Oberfranken;0;9;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9463;Coburg, Stadt;48,29;41236;20065;21171;41;Kreisfreie Stadt;Coburg;1;Kreisfreie Stadt;9473000;Kreis u. Stadt Coburg;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;912;Oberfranken-West;3;Ländliche Region;727;AA Bamberg - Coburg;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;182;Coburg;N;2;94;Oberfranken;DE24;Oberfranken;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9464;Hof, Stadt;58,02;45950;22055;23895;41;Kreisfreie Stadt;Hof;1;Kreisfreie Stadt;9475000;Kreis u. Stadt Hof;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;911;Oberfranken-Ost;3;Ländliche Region;723;AA Bayreuth - Hof;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;177;Hof;C;2;94;Oberfranken;DE24;Oberfranken;6;9;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9471;Bamberg;1167,78;146584;73417;73167;44;Landkreis;Bamberg;2;Landkreis;9471000;Kreis u. Stadt Bamberg;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;912;Oberfranken-West;3;Ländliche Region;727;AA Bamberg - Coburg;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;179;Bamberg;N;2;94;Oberfranken;DE24;Oberfranken;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9472;Bayreuth;1273,62;103805;51359;52446;44;Landkreis;Bayreuth;2;Landkreis;9472000;Kreis u. Stadt Bayreuth;1;zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;911;Oberfranken-Ost;3;Ländliche Region;723;AA Bayreuth - Hof;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;178;Bayreuth;N;3;94;Oberfranken;DE24;Oberfranken;0;9;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9473;Coburg;590,41;86885;42927;43958;44;Landkreis;Coburg;2;Landkreis;9473000;Kreis u. Stadt Coburg;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;912;Oberfranken-West;3;Ländliche Region;727;AA Bamberg - Coburg;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;182;Coburg;N;2;94;Oberfranken;DE24;Oberfranken;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9474;Forchheim;642,82;115681;57412;58269;44;Landkreis;Forchheim;2;Landkreis;9474000;Forchheim;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;912;Oberfranken-West;3;Ländliche Region;727;AA Bamberg - Coburg;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;184;Erlangen;N;1;94;Oberfranken;DE24;Oberfranken;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9475;Hof;892,51;95773;46782;48991;44;Landkreis;Hof;2;Landkreis;9475000;Kreis u. Stadt Hof;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;911;Oberfranken-Ost;3;Ländliche Region;723;AA Bayreuth - Hof;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;177;Hof;C/D;2;94;Oberfranken;DE24;Oberfranken;6;9;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9476;Kronach;651,5;67474;33301;34173;44;Landkreis;Kronach;2;Landkreis;9476000;Kronach;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;912;Oberfranken-West;3;Ländliche Region;727;AA Bamberg - Coburg;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;181;Kronach;N;2;94;Oberfranken;DE24;Oberfranken;0;9;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9477;Kulmbach;658,33;72012;35394;36618;44;Landkreis;Kulmbach;2;Landkreis;9477000;Kulmbach;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;911;Oberfranken-Ost;3;Ländliche Region;723;AA Bayreuth - Hof;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;180;Kulmbach;N;3;94;Oberfranken;DE24;Oberfranken;0;9;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9478;Lichtenfels;519,93;66777;33001;33776;44;Landkreis;Lichtenfels;2;Landkreis;9478000;Lichtenfels;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;912;Oberfranken-West;3;Ländliche Region;727;AA Bamberg - Coburg;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;183;Lichtenfels;N;2;94;Oberfranken;DE24;Oberfranken;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9479;Wunsiedel i.Fichtelgebirge;606,37;73485;35818;37667;44;Landkreis;Wunsiedel;2;Landkreis;9479000;Wunsiedel i.Fichtelgebirge;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;911;Oberfranken-Ost;3;Ländliche Region;723;AA Bayreuth - Hof;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;176;Marktredwitz;C/D;3;94;Oberfranken;DE24;Oberfranken;6;9;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9561;Ansbach, Stadt;99,91;41652;19930;21722;41;Kreisfreie Stadt;Ansbach;1;Kreisfreie Stadt;9571000;Kreis u. Stadt Ansbach;1;zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;2;zentral;917;Westmittelfranken;3;Ländliche Region;711;AA Ansbach - Weißenburg;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;187;Ansbach;N;3;95;Mittelfranken;DE25;Mittelfranken;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9562;Erlangen, Stadt;76,96;110998;55200;55798;41;Kreisfreie Stadt;Erlangen;1;Kreisfreie Stadt;9562000;Erlangen, Stadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;1;sehr zentral;906;Industrieregion Mittelfranken;1;Städtische Region;729;AA Fürth;6;IVa-Verdichtete Bezirke mit industireller Orientierung und günstiger Arbeitsmarktlage;184;Erlangen;N;1;95;Mittelfranken;DE25;Mittelfranken;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9563;Fürth, Stadt;63,35;126526;61962;64564;41;Kreisfreie Stadt;Fürth;1;Kreisfreie Stadt;9563000;Fürth, Stadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;1;sehr zentral;906;Industrieregion Mittelfranken;1;Städtische Region;729;AA Fürth;6;IVa-Verdichtete Bezirke mit industireller Orientierung und günstiger Arbeitsmarktlage;185;Nürnberg;N;1;95;Mittelfranken;DE25;Mittelfranken;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9564;Nürnberg, Stadt;186,45;515201;250702;264499;41;Kreisfreie Stadt;Nürnberg;1;Kreisfreie Stadt;9564000;Nürnberg, Stadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;1;sehr zentral;906;Industrieregion Mittelfranken;1;Städtische Region;735;AA Nürnberg;1;I-Großstädtische geprägte Bezirke mit günstiger Arbeitsmarktlage;185;Nürnberg;N;1;95;Mittelfranken;DE25;Mittelfranken;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9565;Schwabach, Stadt;40,8;40781;19885;20896;41;Kreisfreie Stadt;Schwabach;1;Kreisfreie Stadt;9576000;Roth/Schwabach;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;906;Industrieregion Mittelfranken;1;Städtische Region;735;AA Nürnberg;1;I-Großstädtische geprägte Bezirke mit günstiger Arbeitsmarktlage;185;Nürnberg;N;1;95;Mittelfranken;DE25;Mittelfranken;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9571;Ansbach;1971,31;183256;92126;91130;44;Landkreis;Ansbach;2;Landkreis;9571000;Kreis u. Stadt Ansbach;1;zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;917;Westmittelfranken;3;Ländliche Region;711;AA Ansbach - Weißenburg;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;187;Ansbach;N;3;95;Mittelfranken;DE25;Mittelfranken;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9572;Erlangen-Höchstadt;564,54;135334;67259;68075;44;Landkreis;Erlangen;2;Landkreis;9572000;Erlangen-Höchstadt;0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;906;Industrieregion Mittelfranken;1;Städtische Region;729;AA Fürth;6;IVa-Verdichtete Bezirke mit industireller Orientierung und günstiger Arbeitsmarktlage;184;Erlangen;N;1;95;Mittelfranken;DE25;Mittelfranken;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
9573;Fürth;307,42;116193;56410;59783;44;Landkreis;Zirndorf;2;Landkreis;9573000;Fürth;0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;906;Industrieregion Mittelfranken;1;Städtische Region;729;AA Fürth;6;IVa-Verdichtete Bezirke mit industireller Orientierung und günstiger Arbeitsmarktlage;185;Nürnberg;N;1;95;Mittelfranken;DE25;Mittelfranken;0;0;Metropolregion Nürnberg;;9;Bayern;71;Bayerns;1;Westdeutschland
